"","t1_team","t2_team","t1_home","neutral_site","t1_conference","t2_conference","game_id","pred_t1_wp","t1_win","conference_game","week","t1_color","t1_logo","t2_color","t2_logo","winning_logo","losing_logo","winning_color","winning_team","losing_team"
"71","Cincinnati","Wyoming",1,0,"Big 12","Mountain West",71,0.7751,1,0,8,"#E00122","http://a.espncdn.com/i/teamlogos/ncaa/500/2132.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2132.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#E00122","Cincinnati","Wyoming"
"72","James Madison","Wyoming",1,0,"Sun Belt","Mountain West",72,0.6794,1,0,8,"#450084","http://a.espncdn.com/i/teamlogos/ncaa/500/256.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/256.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#450084","James Madison","Wyoming"
"73","Georgia","Wyoming",1,0,"SEC","Mountain West",73,0.9131,1,0,8,"#ba0c2f","http://a.espncdn.com/i/teamlogos/ncaa/500/61.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/61.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#ba0c2f","Georgia","Wyoming"
"74","Rutgers","Wyoming",1,0,"Big Ten","Mountain West",74,0.716,1,0,8,"#d21034","http://a.espncdn.com/i/teamlogos/ncaa/500/164.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/164.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#d21034","Rutgers","Wyoming"
"75","Iowa","Wyoming",1,0,"Big Ten","Mountain West",75,0.8975,1,0,8,"#000000","http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#000000","Iowa","Wyoming"
"76","Syracuse","Wyoming",1,0,"ACC","Mountain West",76,0.7093,1,0,8,"#ff6500","http://a.espncdn.com/i/teamlogos/ncaa/500/183.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/183.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#ff6500","Syracuse","Wyoming"
"77","Northwestern","Wyoming",1,0,"Big Ten","Mountain West",77,0.7193,1,0,8,"#582c83","http://a.espncdn.com/i/teamlogos/ncaa/500/77.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/77.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#582c83","Northwestern","Wyoming"
"78","Oregon","Wyoming",1,0,"Big Ten","Mountain West",78,0.9009,1,0,8,"#007030","http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#007030","Oregon","Wyoming"
"79","Clemson","Wyoming",1,0,"ACC","Mountain West",79,0.9002,1,0,8,"#f56600","http://a.espncdn.com/i/teamlogos/ncaa/500/228.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/228.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#f56600","Clemson","Wyoming"
"80","UTEP","Wyoming",1,0,"Conference USA","Mountain West",80,0.34,0,0,8,"#ff8200","http://a.espncdn.com/i/teamlogos/ncaa/500/2638.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2638.png","#492f24","Wyoming","UTEP"
"81","Utah State","Wyoming",1,0,"Mountain West","Mountain West",81,0.5422,1,1,8,"#00263a","http://a.espncdn.com/i/teamlogos/ncaa/500/328.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/328.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#00263a","Utah State","Wyoming"
"82","Arkansas State","Wyoming",1,0,"Sun Belt","Mountain West",82,0.3661,0,0,8,"#e81018","http://a.espncdn.com/i/teamlogos/ncaa/500/2032.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2032.png","#492f24","Wyoming","Arkansas State"
"83","Oklahoma","Wyoming",1,0,"SEC","Mountain West",83,0.8781,1,0,8,"#a32036","http://a.espncdn.com/i/teamlogos/ncaa/500/201.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/201.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#a32036","Oklahoma","Wyoming"
"84","Florida Atlantic","Wyoming",1,0,"American Athletic","Mountain West",84,0.4854,0,0,8,"#00447c","http://a.espncdn.com/i/teamlogos/ncaa/500/2226.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2226.png","#492f24","Wyoming","Florida Atlantic"
"85","Louisiana","Wyoming",1,0,"Sun Belt","Mountain West",85,0.4194,0,0,8,"#ce181e","http://a.espncdn.com/i/teamlogos/ncaa/500/309.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/309.png","#492f24","Wyoming","Louisiana"
"86","Florida State","Wyoming",1,0,"ACC","Mountain West",86,0.8903,1,0,8,"#782f40","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/52.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#782f40","Florida State","Wyoming"
"87","Pittsburgh","Wyoming",1,0,"ACC","Mountain West",87,0.7909,1,0,8,"#003263","http://a.espncdn.com/i/teamlogos/ncaa/500/221.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/221.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#003263","Pittsburgh","Wyoming"
"88","Baylor","Wyoming",1,0,"Big 12","Mountain West",88,0.8143,1,0,8,"#154734","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#154734","Baylor","Wyoming"
"89","Charlotte","Wyoming",1,0,"American Athletic","Mountain West",89,0.257,0,0,8,"#046A38","http://a.espncdn.com/i/teamlogos/ncaa/500/2429.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2429.png","#492f24","Wyoming","Charlotte"
"90","Alabama","Wyoming",1,0,"SEC","Mountain West",90,0.8966,1,0,8,"#9e1632","http://a.espncdn.com/i/teamlogos/ncaa/500/333.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/333.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#9e1632","Alabama","Wyoming"
"91","Kentucky","Wyoming",1,0,"SEC","Mountain West",91,0.7092,1,0,8,"#0033a0","http://a.espncdn.com/i/teamlogos/ncaa/500/96.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/96.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#0033a0","Kentucky","Wyoming"
"92","Arkansas","Wyoming",1,0,"SEC","Mountain West",92,0.868,1,0,8,"#a41f35","http://a.espncdn.com/i/teamlogos/ncaa/500/8.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/8.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#a41f35","Arkansas","Wyoming"
"93","Marshall","Wyoming",1,0,"Sun Belt","Mountain West",93,0.7545,1,0,8,"#00ae42","http://a.espncdn.com/i/teamlogos/ncaa/500/276.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/276.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#00ae42","Marshall","Wyoming"
"94","Arizona State","Wyoming",1,0,"Big 12","Mountain West",94,0.8502,1,0,8,"#8e0c3a","http://a.espncdn.com/i/teamlogos/ncaa/500/9.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/9.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#8e0c3a","Arizona State","Wyoming"
"95","Kent State","Wyoming",1,0,"Mid-American","Mountain West",95,0.2173,0,0,8,"#003976","http://a.espncdn.com/i/teamlogos/ncaa/500/2309.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2309.png","#492f24","Wyoming","Kent State"
"96","UL Monroe","Wyoming",1,0,"Sun Belt","Mountain West",96,0.2747,0,0,8,"#231F20","http://a.espncdn.com/i/teamlogos/ncaa/500/2433.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2433.png","#492f24","Wyoming","UL Monroe"
"97","Army","Wyoming",1,0,"American Athletic","Mountain West",97,0.6744,1,0,8,"#ce9c00","http://a.espncdn.com/i/teamlogos/ncaa/500/349.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/349.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#ce9c00","Army","Wyoming"
"98","East Carolina","Wyoming",1,0,"American Athletic","Mountain West",98,0.7673,1,0,8,"#4b1869","http://a.espncdn.com/i/teamlogos/ncaa/500/151.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/151.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#4b1869","East Carolina","Wyoming"
"99","Memphis","Wyoming",1,0,"American Athletic","Mountain West",99,0.9118,1,0,8,"#004991","http://a.espncdn.com/i/teamlogos/ncaa/500/235.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/235.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#004991","Memphis","Wyoming"
"100","West Virginia","Wyoming",1,0,"Big 12","Mountain West",100,0.4926,0,0,8,"#002855","http://a.espncdn.com/i/teamlogos/ncaa/500/277.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/277.png","#492f24","Wyoming","West Virginia"
"101","Maryland","Wyoming",1,0,"Big Ten","Mountain West",101,0.7763,1,0,8,"#D5002B","http://a.espncdn.com/i/teamlogos/ncaa/500/120.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/120.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#D5002B","Maryland","Wyoming"
"102","Boston College","Wyoming",1,0,"ACC","Mountain West",102,0.4813,0,0,8,"#8c2232","http://a.espncdn.com/i/teamlogos/ncaa/500/103.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/103.png","#492f24","Wyoming","Boston College"
"103","Troy","Wyoming",1,0,"Sun Belt","Mountain West",103,0.4913,0,0,8,"#AE0210","http://a.espncdn.com/i/teamlogos/ncaa/500/2653.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2653.png","#492f24","Wyoming","Troy"
"104","Boise State","Wyoming",1,0,"Mountain West","Mountain West",104,0.6934,1,1,8,"#0033a0","http://a.espncdn.com/i/teamlogos/ncaa/500/68.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/68.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#0033a0","Boise State","Wyoming"
"105","Notre Dame","Wyoming",1,0,"FBS Independents","Mountain West",105,0.9098,1,0,8,"#0c2340","http://a.espncdn.com/i/teamlogos/ncaa/500/87.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/87.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#0c2340","Notre Dame","Wyoming"
"106","Sam Houston","Wyoming",1,0,"Conference USA","Mountain West",106,0.4325,0,0,8,"#fe5000","http://a.espncdn.com/i/teamlogos/ncaa/500/2534.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2534.png","#492f24","Wyoming","Sam Houston"
"107","North Texas","Wyoming",1,0,"American Athletic","Mountain West",107,0.6756,1,0,8,"#00853E","http://a.espncdn.com/i/teamlogos/ncaa/500/249.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/249.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#00853E","North Texas","Wyoming"
"108","BYU","Wyoming",1,0,"Big 12","Mountain West",108,0.8819,1,0,8,"#003da5","http://a.espncdn.com/i/teamlogos/ncaa/500/252.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/252.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#003da5","BYU","Wyoming"
"109","San José State","Wyoming",1,0,"Mountain West","Mountain West",109,0.4859,0,1,8,"#005893","http://a.espncdn.com/i/teamlogos/ncaa/500/23.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/23.png","#492f24","Wyoming","San José State"
"110","LSU","Wyoming",1,0,"SEC","Mountain West",110,0.9017,1,0,8,"#461d7c","http://a.espncdn.com/i/teamlogos/ncaa/500/99.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/99.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#461d7c","LSU","Wyoming"
"111","Washington State","Wyoming",1,0,"Pac-12","Mountain West",111,0.4399,0,0,8,"#981e32","http://a.espncdn.com/i/teamlogos/ncaa/500/265.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/265.png","#492f24","Wyoming","Washington State"
"112","Michigan","Wyoming",1,0,"Big Ten","Mountain West",112,0.909,1,0,8,"#00274c","http://a.espncdn.com/i/teamlogos/ncaa/500/130.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/130.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#00274c","Michigan","Wyoming"
"113","Virginia","Wyoming",1,0,"ACC","Mountain West",113,0.8643,1,0,8,"#232d4b","http://a.espncdn.com/i/teamlogos/ncaa/500/258.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/258.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#232d4b","Virginia","Wyoming"
"114","UCF","Wyoming",1,0,"Big 12","Mountain West",114,0.6593,1,0,8,"#ba9b37","http://a.espncdn.com/i/teamlogos/ncaa/500/2116.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2116.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#ba9b37","UCF","Wyoming"
"115","Florida International","Wyoming",1,0,"Conference USA","Mountain West",115,0.303,0,0,8,"#001538","http://a.espncdn.com/i/teamlogos/ncaa/500/2229.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2229.png","#492f24","Wyoming","Florida International"
"116","Ohio State","Wyoming",1,0,"Big Ten","Mountain West",116,0.9115,1,0,8,"#ce1141","http://a.espncdn.com/i/teamlogos/ncaa/500/194.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/194.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#ce1141","Ohio State","Wyoming"
"117","Air Force","Wyoming",1,0,"Mountain West","Mountain West",117,0.4457,0,1,8,"#004a7b","http://a.espncdn.com/i/teamlogos/ncaa/500/2005.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2005.png","#492f24","Wyoming","Air Force"
"118","Western Michigan","Wyoming",1,0,"Mid-American","Mountain West",118,0.4866,0,0,8,"#532e1f","http://a.espncdn.com/i/teamlogos/ncaa/500/2711.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2711.png","#492f24","Wyoming","Western Michigan"
"119","Iowa State","Wyoming",1,0,"Big 12","Mountain West",119,0.8548,1,0,8,"#822433","http://a.espncdn.com/i/teamlogos/ncaa/500/66.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/66.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#822433","Iowa State","Wyoming"
"120","Fresno State","Wyoming",1,0,"Mountain West","Mountain West",120,0.7334,1,1,8,"#db0032","http://a.espncdn.com/i/teamlogos/ncaa/500/278.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/278.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#db0032","Fresno State","Wyoming"
"121","Virginia Tech","Wyoming",1,0,"ACC","Mountain West",121,0.4727,0,0,8,"#630031","http://a.espncdn.com/i/teamlogos/ncaa/500/259.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/259.png","#492f24","Wyoming","Virginia Tech"
"122","Colorado","Wyoming",1,0,"Big 12","Mountain West",122,0.748,1,0,8,"#CFB87C","http://a.espncdn.com/i/teamlogos/ncaa/500/38.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/38.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#CFB87C","Colorado","Wyoming"
"123","Louisiana Tech","Wyoming",1,0,"Conference USA","Mountain West",123,0.6252,1,0,8,"#002d65","http://a.espncdn.com/i/teamlogos/ncaa/500/2348.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2348.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#002d65","Louisiana Tech","Wyoming"
"124","Kennesaw State","Wyoming",1,0,"Conference USA","Mountain West",124,0.459,0,0,8,"#fdbb30","http://a.espncdn.com/i/teamlogos/ncaa/500/338.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/338.png","#492f24","Wyoming","Kennesaw State"
"125","Missouri State","Wyoming",1,0,"Conference USA","Mountain West",125,0.3472,0,0,8,"#5F0000","http://a.espncdn.com/i/teamlogos/ncaa/500/2623.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2623.png","#492f24","Wyoming","Missouri State"
"126","Middle Tennessee","Wyoming",1,0,"Conference USA","Mountain West",126,0.3001,0,0,8,"#006db6","http://a.espncdn.com/i/teamlogos/ncaa/500/2393.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2393.png","#492f24","Wyoming","Middle Tennessee"
"127","San Diego State","Wyoming",1,0,"Mountain West","Mountain West",127,0.7154,1,1,8,"#c41230","http://a.espncdn.com/i/teamlogos/ncaa/500/21.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/21.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#c41230","San Diego State","Wyoming"
"128","NC State","Wyoming",1,0,"ACC","Mountain West",128,0.7266,1,0,8,"#cc0000","http://a.espncdn.com/i/teamlogos/ncaa/500/152.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/152.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#cc0000","NC State","Wyoming"
"129","Illinois","Wyoming",1,0,"Big Ten","Mountain West",129,0.8549,1,0,8,"#ff5f05","http://a.espncdn.com/i/teamlogos/ncaa/500/356.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/356.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#ff5f05","Illinois","Wyoming"
"130","Wake Forest","Wyoming",1,0,"ACC","Mountain West",130,0.6369,1,0,8,"#9E7E38","http://a.espncdn.com/i/teamlogos/ncaa/500/154.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/154.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#9E7E38","Wake Forest","Wyoming"
"131","Kansas State","Wyoming",1,0,"Big 12","Mountain West",131,0.7668,1,0,8,"#3c0969","http://a.espncdn.com/i/teamlogos/ncaa/500/2306.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2306.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#3c0969","Kansas State","Wyoming"
"132","Navy","Wyoming",1,0,"American Athletic","Mountain West",132,0.7512,1,0,8,"#00225b","http://a.espncdn.com/i/teamlogos/ncaa/500/2426.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2426.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#00225b","Navy","Wyoming"
"133","Kansas","Wyoming",1,0,"Big 12","Mountain West",133,0.8796,1,0,8,"#0051ba","http://a.espncdn.com/i/teamlogos/ncaa/500/2305.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2305.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#0051ba","Kansas","Wyoming"
